          8   1.814e-06   1.737e-06
         16   4.169e-06  1.0551e-05
         32  1.6317e-05  7.3171e-05
         64  6.9406e-05 0.000543105
        128 0.000360522  0.00433762
        256  0.00211924   0.0420991
        512   0.0143819    0.409837
       1024   0.0947255     8.10024
       2048    0.687011     78.0557
       4096     5.09365     648.024
       8192     38.5965           0
