          8   3.609e-06           0
         16  1.0439e-05           0
         32  2.6812e-05           0
         64  8.5277e-05           0
        128 0.000208083           0
        256  0.00110941           0
        512  0.00965182           0
       1024    0.048287           0
       2048    0.338814           0
       4096     2.70069           0
       8192     20.0499           0
