          8   2.524e-06           0
         16   8.849e-06           0
         32   1.967e-05           0
         64  6.0611e-05           0
        128 0.000311913           0
        256 0.000748352           0
        512  0.00577786           0
       1024   0.0383633           0
       2048    0.344084           0
       4096     1.53192           0
       8192     12.4578           0
