         16  1.0343e-05    9.64e-07
         32  2.7878e-05    9.39e-07
         64 0.000112403   1.162e-06
        128  0.00106801   4.169e-06
        256  0.00254789     2.2e-06
        512   0.0125999   3.705e-06
       1024    0.083587   7.039e-06
       2048    0.599242   1.313e-05
       4096     4.61912  2.7367e-05
