1.600000e+01 3.944100e-05 2.243200e-05 2.661100e-05 1.370640e-04 1.296020e-04
7.500000e+01 2.309760e-04 8.894700e-05 1.935660e-04 5.420810e-04 4.870150e-04
3.250000e+02 1.307688e-03 4.441470e-04 1.027909e-03 1.948843e-03 1.635012e-03
1.353000e+03 6.399069e-03 2.009632e-03 7.957160e-03 9.012824e-03 7.291875e-03
5.521000e+03 3.904450e-02 1.417930e-02 7.082113e-02 4.222329e-02 3.590635e-02
2.230500e+04 2.174459e-01 1.076502e-01 5.581089e-01 1.792796e-01 1.512801e-01
8.966500e+04 1.557637e+00 1.054325e+00 4.977395e+00 8.047133e-01 6.788812e-01
3.595530e+05 1.377748e+01 1.102112e+01 4.998091e+01 3.778838e+00 3.085355e+00
