   3.2000000e+01   2.9300000e-04   1.9400000e-04
   6.4000000e+01   3.4700000e-04   3.4900000e-04
   1.2800000e+02   6.7300000e-04   7.4200000e-04
   2.5600000e+02   1.4720000e-03   1.9850000e-03
   5.1200000e+02   2.1890000e-03   5.2410000e-03
   1.0240000e+03   5.8330000e-03   2.4978000e-02
   2.0480000e+03   1.8308000e-02   1.3035200e-01
   4.0960000e+03   7.6535000e-02   6.1346100e-01
   8.1920000e+03   2.6593900e-01   2.4700620e+00
