          8    1.14e-06    6.34e-07
         16   3.203e-06   2.662e-06
         32  1.3314e-05  1.6169e-05
         64  5.8355e-05 0.000121405
        128 0.000317997  0.00212647
        256  0.00209285   0.0346352
        512    0.013262    0.395408
       1024   0.0907255     4.82218
       2048    0.626017     57.4067
       4096     4.53107     572.656
       8192     35.0999           0
