          8   2.273e-06           0
         16  1.4075e-05           0
         32   2.495e-05           0
         64  7.4159e-05           0
        128 0.000317575           0
        256  0.00122142           0
        512  0.00817497           0
       1024   0.0486422           0
       2048     0.33775           0
       4096     1.61905           0
       8192     13.6002           0
