         8  3.615e-06          0
        16  9.603e-06          0
        32 1.6029e-05          0
        64 5.1421e-05          0
       128 0.00020414          0
       256 0.00117778          0
       512  0.0077237          0
      1024   0.044568          0
      2048    0.33473          0
      4096    2.64355          0
      8192     20.643          0
