   1.6000000e+01   6.5000000e-05   6.5000000e-05
   3.2000000e+01   9.4000000e-05   9.0000000e-05
   6.4000000e+01   1.9300000e-04   1.7000000e-04
   1.2800000e+02   8.6100000e-04   8.5900000e-04
   2.5600000e+02   1.8110000e-03   2.1500000e-03
   5.1200000e+02   2.3260000e-03   6.3240000e-03
   1.0240000e+03   6.3010000e-03   2.9031000e-02
   2.0480000e+03   1.8030000e-02   1.3117200e-01
   4.0960000e+03   7.6938000e-02   5.5614700e-01
   8.1920000e+03   3.0403300e-01   2.4647240e+00
