         16  1.7274e-05   1.394e-06
         32  7.5226e-05   2.882e-06
         64 0.000326651   8.314e-06
        128  0.00154293  2.3265e-05
        256  0.00334891  3.9613e-05
        512   0.0131287 0.000105273
       1024   0.0871531 0.000378213
       2048    0.618909  0.00128375
       4096     4.58461   0.0050184
       8192     34.9267   0.0453516
