6.400e+01 2.401e-05
1.280e+02 1.336e-04
2.560e+02 1.041e-03
5.120e+02 8.243e-03
1.024e+03 5.728e-02
2.048e+03 4.729e-01
4.096e+03 3.827e+00
8.192e+03 3.598e+01
