6.400e+01 1.318e-04
1.280e+02 7.168e-04
2.560e+02 6.641e-03
5.120e+02 2.609e-02
1.024e+03 1.952e-01
2.048e+03 1.531e+00
4.096e+03 1.212e+01
8.192e+03 9.801e+01
