6.400e+01 6.442e-05
1.280e+02 4.386e-04
2.560e+02 3.000e-03
5.120e+02 1.356e-02
1.024e+03 1.020e-01
2.048e+03 8.581e-01
4.096e+03 7.075e+00
8.192e+03 5.731e+01
