6.400e+01 1.304e-04
1.280e+02 2.490e-04
2.560e+02 1.987e-03
5.120e+02 1.410e-02
1.024e+03 1.069e-01
2.048e+03 8.477e-01
4.096e+03 6.635e+00
8.192e+03 6.426e+01
